ID,Zip_Code,Total_Population,Has?
21088,61544,568,0
21089,61545,779,0
21090,61546,3767,0
21091,61547,4382,0
21092,61548,12230,0
21093,61550,17955,0
21094,61552,162,0
21095,61553,167,0
21096,61554,42900,0
21097,61559,3032,0
21098,61560,529,0
21099,61561,2643,0
21100,61562,0,0
21101,61563,517,0
21102,61564,967,0
21103,61565,1512,0
21104,61567,599,0
21105,61568,3974,0
21106,61569,1113,0
21107,61570,1698,0
21108,61571,24822,0
21109,61572,1179,0
21110,61602,1019,0
21111,61603,16636,0
21112,61604,30833,0
21113,61605,15668,0
21114,61606,7798,0
21115,61607,11158,0
21116,61610,5532,0
21117,61611,25087,1
21118,61614,28305,0
21119,61615,23422,1
21120,61616,5972,0
21121,61625,361,0
21122,61701,36080,0
21123,61704,36734,1
21124,61705,13206,0
21125,61720,170,0
21126,61721,623,0
21127,61722,469,0
21128,61723,2283,0
21129,61724,551,0
21130,61725,1690,0
21131,61726,2569,0
21132,61727,9956,0
21133,61728,1197,0
21134,61729,1104,0
21135,61730,303,0
21136,61731,144,0
21137,61732,2157,0
21138,61733,947,0
21139,61734,2692,0
21140,61735,513,0
21141,61736,1766,0
21142,61737,571,0
21143,61738,4392,0
21144,61739,4692,0
21145,61740,1613,0
21146,61741,1634,0
21147,61742,1190,0
21148,61743,200,0
21149,61744,1789,0
21150,61745,4389,0
21151,61747,1482,0
21152,61748,2805,0
21153,61749,494,0
21154,61750,160,0
21155,61751,150,0
21156,61752,4410,0
21157,61753,3194,0
21158,61754,1093,0
21159,61755,4711,0
21160,61756,2351,0
21161,61759,1642,0
21162,61760,2492,0
21163,61761,54819,1
21164,61764,14600,0
21165,61769,662,0
21166,61770,1111,0
21167,61771,885,0
21168,61772,322,0
21169,61773,460,0
21170,61774,1141,0
21171,61775,384,0
21172,61776,1440,0
21173,61777,764,0
21174,61778,725,0
21175,61801,31108,0
21176,61802,19187,0
21177,61810,324,0
21178,61811,589,0
21179,61812,476,0
21180,61813,1961,0
21181,61814,1127,0
21182,61815,251,0
21183,61816,467,0
21184,61817,2591,0
21185,61818,1637,0
21186,61820,37694,1
21187,61821,30777,0
21188,61822,24785,0
21189,61830,344,0
21190,61831,147,0
21191,61832,35222,0
21192,61833,2253,0
21193,61834,8944,0
21194,61839,718,0
21195,61840,913,0
21196,61841,1298,0
21197,61842,2627,0
21198,61843,2254,0
21199,61844,880,0
21200,61845,356,0
21201,61846,5081,0
21202,61847,1216,0
21203,61848,260,0
21204,61849,1909,0
21205,61850,462,0
21206,61851,312,0
21207,61852,219,0
21208,61853,14054,0
21209,61854,1186,0
21210,61855,78,0
21211,61856,7595,0
21212,61857,232,0
21213,61858,2920,0
21214,61859,1236,0
21215,61862,473,0
21216,61863,775,0
21217,61864,1698,0
21218,61865,1403,0
21219,61866,14281,0
21220,61870,1233,0
21221,61871,298,0
21222,61872,1010,0
21223,61873,6613,0
21224,61874,8220,0
21225,61875,763,0
21226,61876,794,0
21227,61877,1931,0
21228,61878,1335,0
21229,61880,3603,0
21230,61882,739,0
21231,61883,4244,0
21232,61884,1185,0
21233,61910,4122,0
21234,61911,4942,0
21235,61912,1193,0
21236,61913,1446,0
21237,61914,1989,0
21238,61917,682,0
21239,61919,931,0
21240,61920,24945,0
21241,61924,2350,0
21242,61925,672,0
21243,61928,683,0
21244,61929,645,0
21245,61930,682,0
21246,61931,1182,0
21247,61932,430,0
21248,61933,1012,0
21249,61936,193,0
21250,61937,2279,0
21251,61938,21757,0
21252,61940,251,0
21253,61941,54,0
21254,61942,1208,0
21255,61943,1582,0
21256,61944,11918,0
21257,61949,137,0
21258,61951,7844,0
21259,61953,6091,0
21260,61955,232,0
21261,61956,2680,0
21262,61957,2001,0
21263,62001,1664,0
21264,62002,31489,0
21265,62006,600,0
21266,62009,1731,0
21267,62010,11571,0
21268,62011,157,0
21269,62012,6500,0
21270,62013,506,0
21271,62014,4247,0
21272,62015,461,0
21273,62016,3583,0
21274,62017,918,0
21275,62018,2977,0
21276,62019,373,0
21277,62021,865,0
21278,62022,956,0
21279,62023,125,0
21280,62024,9910,0
21281,62025,34504,0
21282,62027,554,0
21283,62028,1213,0
21284,62030,143,0
21285,62031,836,0
21286,62032,669,0
21287,62033,4526,0
21288,62034,13605,0
21289,62035,16438,0
21290,62036,802,0
21291,62037,2066,0
21292,62040,42692,0
21293,62044,2027,0
21294,62045,331,0
21295,62046,783,0
21296,62047,1625,0
21297,62048,1771,0
21298,62049,9236,0
21299,62050,440,0
21300,62051,792,0
21301,62052,12464,0
21302,62053,633,0
21303,62054,821,0
21304,62056,8671,0
21305,62058,768,0
21306,62059,580,0
21307,62060,4699,0
21308,62061,1761,0
21309,62062,8095,0
21310,62063,1154,0
21311,62065,158,0
21312,62067,2468,0
21313,62069,3085,0
21314,62070,45,0
21315,62074,1298,0
21316,62075,3509,0
21317,62076,117,0
21318,62077,274,0
21319,62078,74,0
21320,62079,226,0
21321,62080,2690,0
21322,62081,386,0
21323,62082,2825,0
21324,62083,301,0
21325,62084,1632,0
21326,62085,193,0
21327,62086,1446,0
21328,62087,2232,0
21329,62088,6661,0
21330,62089,379,0
21331,62090,1216,0
21332,62091,276,0
21333,62092,2955,0
21334,62093,473,0
21335,62094,1050,0
21336,62095,10553,0
21337,62097,2979,0
21338,62098,39,0
21339,62201,7862,0
21340,62203,7464,0
21341,62204,8416,0
21342,62205,8547,0
21343,62206,15233,0
21344,62207,8473,0
21345,62208,16644,1
21346,62214,1183,0
21347,62215,1742,0
21348,62216,2807,0
21349,62217,734,0
21350,62218,1720,0
21351,62219,955,0
21352,62220,19167,0
21353,62221,29031,0
21354,62223,16665,0
21355,62225,5239,0
21356,62226,28914,0
21357,62230,6242,0
21358,62231,7397,0
21359,62232,6988,0
21360,62233,9729,0
21361,62234,32056,0
21362,62236,13293,0
21363,62237,2397,0
21364,62238,681,0
21365,62239,5083,0
21366,62240,1690,0
21367,62241,1010,0
21368,62242,1318,0
21369,62243,5724,0
21370,62244,1035,0
21371,62245,1723,0
21372,62246,10092,0
21373,62248,351,0
21374,62249,15520,0
21375,62250,509,0
21376,62253,574,0
21377,62254,5975,0
21378,62255,1364,0
21379,62257,2666,0
21380,62258,9468,0
21381,62260,7282,0
21382,62261,126,0
21383,62262,1556,0
21384,62263,4955,0
21385,62264,3613,0
21386,62265,4586,0
21387,62266,173,0
21388,62268,674,0
21389,62269,31681,0
21390,62271,2062,0
21391,62272,1718,0
21392,62273,336,0
21393,62274,7911,0
21394,62275,3520,0
21395,62277,1383,0
21396,62278,6603,0
21397,62279,6,0
21398,62280,403,0
21399,62281,2842,0
21400,62282,435,0
21401,62284,557,0
21402,62285,4392,0
21403,62286,6243,0
21404,62288,3087,0
21405,62289,378,0
21406,62292,798,0
21407,62293,4581,0
21408,62294,14089,0
21409,62295,1460,0
21410,62297,280,0
21411,62298,16983,0
21412,62301,32219,0
21413,62305,19606,0
21414,62311,672,0
21415,62312,2395,0
21416,62313,379,0
21417,62314,638,0
21418,62316,537,0
21419,62319,196,0
21420,62320,2043,0
21421,62321,3982,0
21422,62323,191,0
21423,62324,1054,0
21424,62325,507,0
21425,62326,2470,0
21426,62330,1841,0
21427,62334,134,0
21428,62336,10,0
21429,62338,1290,0
21430,62339,827,0
21431,62340,1923,0
21432,62341,3489,0
21433,62343,881,0
21434,62344,46,0
21435,62345,393,0
21436,62346,165,0
21437,62347,2059,0
21438,62348,168,0
21439,62349,550,0
21440,62351,1833,0
21441,62352,255,0
21442,62353,5521,0
21443,62354,1607,0
21444,62355,844,0
21445,62356,378,0
21446,62357,362,0
21447,62358,845,0
21448,62359,231,0
21449,62360,1879,0
21450,62361,513,0
21451,62362,292,0
21452,62363,5853,0
21453,62365,640,0
21454,62366,1616,0
21455,62367,826,0
21456,62370,364,0
21457,62373,269,0
21458,62374,301,0
21459,62375,267,0
21460,62376,1133,0
21461,62378,968,0
21462,62379,1795,0
21463,62380,343,0
21464,62401,18647,1
21465,62410,1197,0
21466,62411,4271,0
21467,62413,382,0
21468,62414,1948,0
21469,62417,3117,0
21470,62418,1851,0
21471,62419,310,0
21472,62420,4756,0
21473,62421,654,0
21474,62422,1003,0
21475,62423,555,0
21476,62424,2360,0
21477,62425,503,0
21478,62426,862,0
21479,62427,1719,0
21480,62428,2745,0
21481,62431,1082,0
21482,62432,376,0
21483,62433,919,0
21484,62434,300,0
21485,62436,773,0
21486,62438,332,0
21487,62439,7243,0
21488,62440,1330,0
21489,62441,6771,0
21490,62442,2747,0
21491,62443,1676,0
21492,62444,279,0
21493,62445,1200,0
21494,62446,397,0
21495,62447,3693,0
21496,62448,5560,0
21497,62449,3058,0
21498,62450,12317,0
21499,62451,2024,0
21500,62452,389,0
21501,62454,11164,0
21502,62458,1955,0
21503,62459,309,0
21504,62460,1179,0
21505,62461,693,0
21506,62462,962,0
21507,62463,1242,0
21508,62465,998,0
21509,62466,4942,0
21510,62467,4171,0
21511,62468,2720,0
21512,62469,553,0
21513,62471,10319,0
21514,62473,1567,0
21515,62474,987,0
21516,62475,385,0
21517,62476,1645,0
21518,62477,944,0
21519,62478,386,0
21520,62479,1010,0
21521,62480,480,0
21522,62481,470,0
21523,62501,2792,0
21524,62510,1747,0
21525,62512,465,0
21526,62513,1744,0
21527,62514,254,0
21528,62515,996,0
21529,62517,174,0
21530,62518,228,0
21531,62519,82,0
21532,62520,1525,0
21533,62521,35563,0
21534,62522,15442,0
21535,62523,1450,0
21536,62526,32926,0
21537,62530,1442,0
21538,62531,1848,0
21539,62532,120,0
21540,62533,836,0
21541,62534,1384,0
21542,62535,3289,0
21543,62536,840,0
21544,62537,51,0
21545,62538,347,0
21546,62539,1428,0
21547,62540,1621,0
21548,62541,30,0
21549,62543,497,0
21550,62544,1616,0
21551,62545,1186,0
21552,62546,1423,0
21553,62547,801,0
21554,62548,2623,0
21555,62549,6271,0
21556,62550,2708,0
21557,62551,564,0
21558,62553,558,0
21559,62554,1485,0
21560,62555,499,0
21561,62556,282,0
21562,62557,7111,0
21563,62558,3477,0
21564,62560,1361,0
21565,62561,5409,0
21566,62563,5575,0
21567,62565,7083,0
21568,62567,1038,0
21569,62568,16094,0
21570,62570,513,0
21571,62571,1524,0
21572,62572,467,0
21573,62573,1805,0
21574,62601,291,0
21575,62610,156,0
21576,62611,1178,0
21577,62612,1773,0
21578,62613,4053,0
21579,62615,5565,0
21580,62617,683,0
21581,62618,7597,0
21582,62621,1180,0
21583,62622,64,0
21584,62624,504,0
21585,62625,703,0
21586,62626,7685,0
21587,62627,951,0
21588,62628,766,0
21589,62629,13718,0
21590,62630,414,0
21591,62631,228,0
21592,62633,604,0
21593,62634,704,0
21594,62635,752,0
21595,62638,1335,0
21596,62639,323,0
21597,62640,3839,0
21598,62642,1469,0
21599,62643,574,0
21600,62644,5035,0
21601,62649,481,0
21602,62650,26858,0
21603,62655,558,0
21604,62656,19831,0
21605,62661,1339,0
21606,62663,312,0
21607,62664,2931,0
21608,62665,1328,0
21609,62666,557,0
21610,62667,413,0
21611,62668,1289,0
21612,62670,3269,0
21613,62671,520,0
21614,62672,234,0
21615,62673,569,0
21616,62674,1333,0
21617,62675,5861,0
21618,62677,2332,0
21619,62681,5680,0
21620,62682,977,0
21621,62684,5362,0
21622,62685,2113,0
21623,62688,543,0
21624,62689,478,0
21625,62690,4080,0
21626,62691,2012,0
21627,62692,2024,0
21628,62693,1664,0
21629,62694,2982,0
21630,62695,193,0
21631,62701,1109,0
21632,62702,34479,0
21633,62703,31103,0
21634,62704,40306,1
21635,62707,7497,0
21636,62711,17090,0
21637,62712,10233,0
21638,62801,21888,0
21639,62803,1215,0
21640,62806,3435,0
21641,62807,791,0
21642,62808,1279,0
21643,62809,115,0
21644,62810,984,0
21645,62811,212,0
21646,62812,11132,0
21647,62814,2099,0
21648,62815,377,0
21649,62816,1297,0
21650,62817,478,0
21651,62818,241,0
21652,62819,434,0
21653,62820,144,0
21654,62821,7233,0
21655,62822,3158,0
21656,62823,1805,0
21657,62824,1721,0
21658,62825,170,0
21659,62827,1295,0
21660,62828,1296,0
21661,62829,0,0
21662,62830,1310,0
21663,62831,442,0
21664,62832,8946,0
21665,62833,330,0
21666,62835,883,0
21667,62836,747,0
21668,62837,8728,0
21669,62838,1702,0
21670,62839,6376,0
21671,62841,110,0
21672,62842,717,0
21673,62843,111,0
21674,62844,2103,0
21675,62846,2785,0
21676,62848,788,0
21677,62849,2053,0
21678,62850,343,0
21679,62851,215,0
21680,62852,86,0
21681,62853,923,0
21682,62854,1726,0
21683,62856,355,0
21684,62858,2838,0
21685,62859,5876,0
21686,62860,549,0
21687,62861,172,0
21688,62862,321,0
21689,62863,9713,0
21690,62864,23501,0
21691,62865,2021,0
21692,62867,520,0
21693,62868,1681,0
21694,62869,2814,0
21695,62870,2045,0
21696,62871,658,0
21697,62872,1017,0
21698,62874,452,0
21699,62875,1260,0
21700,62876,159,0
21701,62877,549,0
21702,62878,512,0
21703,62879,96,0
21704,62880,791,0
21705,62881,10927,0
21706,62882,2389,0
21707,62883,856,0
21708,62884,2643,0
21709,62885,962,0
21710,62886,314,0
21711,62887,389,0
21712,62888,2013,0
21713,62889,820,0
21714,62890,2698,0
21715,62891,582,0
21716,62892,390,0
21717,62893,1031,0
21718,62894,1086,0
21719,62895,2171,0
21720,62896,12165,0
21721,62897,408,0
21722,62898,2332,0
21723,62899,1917,0
21724,62901,26515,0
21725,62902,4810,0
21726,62903,3126,0
21727,62905,560,0
21728,62906,6917,0
21729,62907,1978,0
21730,62908,482,0
21731,62910,2317,0
21732,62912,972,0
21733,62914,2775,0
21734,62915,421,0
21735,62916,1014,0
21736,62917,2494,0
21737,62918,10225,0
21738,62919,1199,0
21739,62920,3381,0
21740,62921,367,0
21741,62922,2416,0
21742,62923,480,0
21743,62924,2932,0
21744,62926,2533,0
21745,62927,341,0
21746,62928,123,0
21747,62930,6114,0
21748,62931,1474,0
21749,62932,1757,0
21750,62933,1313,0
21751,62934,840,0
21752,62935,1624,0
21753,62938,3170,0
21754,62939,3180,0
21755,62940,281,0
21756,62941,986,0
21757,62942,583,0
21758,62943,428,0
21759,62946,12819,0
21760,62947,380,0
21761,62948,13296,0
21762,62949,729,0
21763,62950,208,0
21764,62951,4846,0
21765,62952,2982,0
21766,62953,299,0
21767,62954,293,0
21768,62956,853,0
21769,62957,1024,0
21770,62958,2151,0
21771,62959,28419,0
21772,62960,11260,0
21773,62961,36,0
21774,62962,16,0
21775,62963,589,0
21776,62964,1392,0
21777,62965,80,0
21778,62966,15388,0
21779,62967,265,0
21780,62969,417,0
21781,62970,795,0
21782,62972,909,0
21783,62974,1563,0
21784,62975,337,0
21785,62976,410,0
21786,62977,800,0
21787,62979,1124,0
21788,62982,830,0
21789,62983,1385,0
21790,62984,1901,0
21791,62985,935,0
21792,62987,1360,0
21793,62988,1675,0
21794,62990,858,0
21795,62992,654,0
21796,62994,532,0
21797,62995,6166,0
21798,62996,408,0
21799,62997,584,0
21800,62998,308,0
21801,62999,1861,0
21802,63005,17822,0
21803,63010,35988,0
21804,63011,37765,1
21805,63012,10599,0
21806,63013,1718,0
21807,63014,827,0
21808,63015,2332,0
21809,63016,7535,0
21810,63017,41579,1
21811,63019,4414,0
21812,63020,20133,0
21813,63021,56360,0
21814,63023,6007,0
21815,63025,14041,0
21816,63026,44534,0
21817,63028,26259,0
21818,63030,223,0
21819,63031,47672,0
21820,63033,43740,1
21821,63034,17941,0
21822,63036,810,0
21823,63037,3238,0
21824,63038,7260,0
21825,63039,661,0
21826,63040,8119,0
21827,63041,629,0
21828,63042,19748,0
21829,63043,22496,0
21830,63044,10613,1
21831,63045,0,0
21832,63047,64,0
21833,63048,3812,0
21834,63049,16603,0
21835,63050,16451,0
21836,63051,14306,0
21837,63052,26609,0
21838,63053,64,0
21839,63055,3039,0
21840,63056,2027,0
21841,63057,65,0
21842,63060,2118,0
21843,63061,176,0
21844,63068,5148,0
21845,63069,15959,0
21846,63070,7761,0
21847,63071,1183,0
21848,63072,2839,0
21849,63073,919,0
21850,63074,14961,0
21851,63077,10989,0
21852,63079,21,0
21853,63080,13220,0
21854,63084,18669,0
21855,63087,829,0
21856,63088,8342,0
21857,63089,5700,0
21858,63090,21627,0
21859,63091,1328,0
21860,63101,3348,0
21861,63102,2221,0
21862,63103,7964,0
21863,63104,19693,0
21864,63105,18064,1
21865,63106,11474,0
21866,63107,10238,0
21867,63108,21279,0
21868,63109,26858,0
21869,63110,17898,0
21870,63111,21334,0
21871,63112,19443,0
21872,63113,11184,0
21873,63114,35702,0
21874,63115,18799,0
21875,63116,44984,0
21876,63117,8985,0
21877,63118,28089,0
21878,63119,33991,0
21879,63120,8877,0
21880,63121,24713,0
21881,63122,38941,1
21882,63123,50790,0
21883,63124,10661,0
21884,63125,32588,0
21885,63126,15000,0
21886,63127,5009,0
21887,63128,30298,0
21888,63129,53984,0
21889,63130,29423,0
21890,63131,17458,1
21891,63132,13604,0
21892,63133,7299,0
21893,63134,13783,0
21894,63135,20980,0
21895,63136,45653,0
21896,63137,19980,0
21897,63138,19301,0
21898,63139,21711,0
21899,63140,272,0
21900,63141,20229,1
21901,63143,9659,0
21902,63144,8776,1
21903,63146,29897,0
21904,63147,10257,0
21905,63155,0,0
21906,63301,50613,0
21907,63303,47669,0
21908,63304,40937,0
21909,63330,189,0
21910,63332,1274,0
21911,63333,676,0
21912,63334,9005,0
21913,63336,1128,0
21914,63339,1088,0
21915,63341,3631,0
21916,63343,4573,0
21917,63344,1455,0
21918,63345,725,0
21919,63347,2966,0
21920,63348,6228,0
21921,63349,2038,0
21922,63350,442,0
21923,63351,1604,0
21924,63352,1145,0
21925,63353,4409,0
21926,63357,5181,0
21927,63359,1280,0
21928,63361,4130,0
21929,63362,7187,0
21930,63363,1907,0
21931,63366,49077,1
21932,63367,23625,0
21933,63368,45640,0
21934,63369,1930,0
21935,63370,6,0
21936,63373,521,0
21937,63376,74623,0
21938,63377,2752,0
21939,63379,24878,0
21940,63381,668,0
21941,63382,4963,0
21942,63383,16257,0
21943,63384,1660,0
21944,63385,42019,0
21945,63386,408,0
21946,63387,53,0
21947,63388,694,0
21948,63389,6599,0
21949,63390,11068,0
21950,63401,22238,0
21951,63430,626,0
21952,63431,259,0
21953,63432,522,0
21954,63433,61,0
21955,63434,688,0
21956,63435,4304,0
21957,63436,1262,0
21958,63437,1572,0
21959,63438,382,0
21960,63439,83,0
21961,63440,1048,0
21962,63441,1142,0
21963,63443,390,0
21964,63445,3449,0
21965,63446,586,0
21966,63447,1273,0
21967,63448,1419,0
21968,63450,52,0
21969,63451,191,0
21970,63452,1350,0
21971,63453,522,0
21972,63454,925,0
21973,63456,4287,0
21974,63457,339,0
21975,63458,134,0
21976,63459,3947,0
21977,63460,407,0
21978,63461,5829,0
21979,63462,1460,0
21980,63463,697,0
21981,63464,14,0
21982,63465,386,0
21983,63467,18,0
21984,63468,2257,0
21985,63469,1215,0
21986,63471,716,0
21987,63472,632,0
21988,63473,329,0
21989,63474,422,0
21990,63501,21513,0
21991,63530,1122,0
21992,63531,391,0
21993,63532,1347,0
21994,63533,735,0
21995,63534,822,0
21996,63535,82,0
21997,63536,960,0
21998,63537,1859,0
21999,63538,318,0
22000,63539,202,0
22001,63540,117,0
22002,63541,276,0
22003,63543,352,0
22004,63544,707,0
22005,63545,895,0
22006,63546,1811,0
22007,63547,418,0
22008,63548,1435,0
22009,63549,2331,0
22010,63551,256,0
22011,63552,7864,0
22012,63555,3120,0
22013,63556,4076,0
22014,63557,225,0
22015,63558,737,0
22016,63559,1306,0
22017,63560,147,0
22018,63561,1174,0
22019,63563,821,0
22020,63565,3564,0
22021,63566,134,0
22022,63567,287,0
22023,63601,15289,0
22024,63620,1395,0
22025,63621,1139,0
22026,63622,913,0
22027,63623,829,0
22028,63624,4069,0
22029,63625,335,0
22030,63626,1467,0
22031,63627,3389,0
22032,63628,16008,0
22033,63629,1347,0
22034,63630,3605,0
22035,63631,1170,0
22036,63633,677,0
22037,63636,699,0
22038,63637,1541,0
22039,63638,2743,0
22040,63640,28501,0
22041,63645,11345,0
22042,63648,1631,0
22043,63650,3839,0
