,zip_code,num_of_fast_food,num_of_mex-restaurants
18220,75470,480,314
18221,75472,119,82
18222,75473,30,23
18223,75477,9,8
18224,75478,63,39
18225,75480,10,12
18226,75481,33,24
18227,75489,47,39
18228,75492,19,11
18229,75493,40,29
18230,75494,397,273
18231,75495,568,290
18232,75501,92,40
18233,75503,74,31
18234,75550,16,17
18235,75554,205,125
18236,75558,35,26
18237,75560,93,44
18238,75561,54,20
18239,75565,22,13
18240,75566,418,229
18241,75567,96,42
18242,75568,48,26
18243,75569,38,14
18244,75570,92,39
18245,75601,77,40
18246,75603,176,103
18247,75644,134,85
18248,75645,142,96
18249,75647,261,168
18250,75651,142,78
18251,75652,171,100
18252,75657,536,279
18253,75661,108,44
18254,75662,180,111
18255,75670,124,63
18256,75672,463,240
18257,75682,29,20
18258,75683,153,88
18259,75684,282,175
18260,75686,392,260
18261,75691,163,91
18262,75693,25,18
18263,75702,147,100
18264,75703,140,96
18265,75705,278,178
18266,75707,235,154
18267,75709,145,98
18268,75755,238,166
18269,75757,182,120
18270,75760,47,38
18271,75764,22,11
18272,75766,466,318
18273,75778,11,19
18274,75779,62,43
18275,75780,19,10
18276,75784,6,304
18277,75785,360,256
18278,75789,211,133
18279,75790,15,11
18280,75801,318,211
18281,75803,330,228
18282,75831,145,85
18283,75839,39,25
18284,75840,340,235
18285,75845,222,153
18286,75846,24,14
18287,75847,41,26
18288,75849,9,9
18289,75851,266,172
18290,75852,60,40
18291,75860,32,17
18292,75861,47,27
18293,75862,315,222
18294,75926,67,40
18295,75929,20,9
18296,75932,43,22
18297,75936,33,13
18298,75937,156,98
18299,75939,294,197
18300,75941,63,32
18301,75943,6,6
18302,75944,92,62
18303,75946,60,49
18304,75949,153,99
18305,75954,27,12
18306,75956,28,11
18307,75959,16,16
18308,75960,28,17
18309,75961,191,113
18310,75965,33,34
18311,75974,25,12
18312,75976,193,127
18313,75977,15,6
18314,75978,96,67
18315,75980,58,27
18316,76001,266,149
18317,76010,367,236
18318,76011,424,286
18319,76018,334,227
18320,76023,46,34
18321,76033,212,151
18322,76039,401,230
18323,76040,368,206
18324,76041,5,151
18325,76043,77,64
18326,76048,293,190
18327,76051,1300,846
18328,76053,409,223
18329,76065,1600,1300
18330,76067,60,38
18331,76071,16,9
18332,76078,1100,698
18333,76084,1400,1100
18334,76086,61,32
18335,76106,318,302
18336,76112,260,175
18337,76114,294,304
18338,76116,252,192
18339,76118,1400,940
18340,76119,1100,790
18341,76120,362,238
18342,76123,207,143
18343,76137,352,244
18344,76140,832,604
18345,76177,587,326
18346,76180,380,206
18347,76228,12,12
18348,76234,4300,3000
18349,76238,24,18
18350,76239,122,78
18351,76247,232,150
18352,76253,29,22
18353,76259,1200,702
18354,76261,12,11
18355,76264,12,638
18356,76265,719,415
18357,76266,682,409
18358,76268,56,37
18359,76271,607,344
18360,76272,410,221
18361,76301,98,45
18362,76305,106,52
18363,76306,103,48
18364,76308,79,40
18365,76310,108,52
18366,76311,20,6
18367,76351,78,39
18368,76357,104,53
18369,76360,214,100
18370,76363,26,15
18371,76364,16,9
18372,76366,100,46
18373,76370,26,14
18374,76372,110,61
18375,76384,148,77
18376,76388,7,5
18377,76389,36,22
18378,76424,90,56
18379,76430,165,87
18380,76431,47,29
18381,76433,63,50
18382,76435,26,14
18383,76445,38,25
18384,76449,246,165
18385,76450,72,39
18386,76453,23,13
18387,76455,17,10
18388,76457,321,215
18389,76463,46,33
18390,76464,29,16
18391,76469,193,109
18392,76470,94,61
18393,76471,24,13
18394,76474,5,64
18395,76475,183,118
18396,76476,67,53
18397,76484,31,17
18398,76491,10,8
18399,76501,117,80
18400,76519,104,70
18401,76520,993,846
18402,76525,13,11
18403,76528,515,314
18404,76530,628,513
18405,76537,42,37
18406,76539,188,85
18407,76542,284,150
18408,76548,167,88
18409,76556,37,30
18410,76557,398,242
18411,76561,365,204
18412,76566,15,14
18413,76569,124,92
18414,76596,8,10
18415,76597,8,10
18416,76598,8,10
18417,76622,16,11
18418,76623,170,101
18419,76626,5,1600
18420,76627,112,74
18421,76629,29,17
18422,76631,26,11
18423,76632,260,173
18424,76633,102,85
18425,76634,536,327
18426,76635,20,10
18427,76639,40,23
18428,76640,132,97
18429,76645,60,40
18430,76649,38,33
18431,76650,65,46
18432,76652,88,68
18433,76656,169,104
18434,76660,26,7
18435,76666,25,9
18436,76670,155,94
18437,76679,39,23
18438,76680,6,416
18439,76682,174,120
18440,76686,6,25
18441,76687,308,225
18442,76689,163,132
18443,76691,203,136
18444,76692,56,34
18445,76701,94,76
18446,76707,99,79
18447,76798,10,35
18448,76802,31,23
18449,76827,32,24
18450,76828,33,21
18451,76832,143,151
18452,76837,97,88
18453,76844,199,117
18454,76849,46,42
18455,76852,10,9
18456,76853,13,13
18457,76854,7,9
18458,76859,82,77
18459,76861,71,63
18460,76862,18,15
18461,76864,32,23
18462,76865,220,139
18463,76870,219,127
18464,76875,7,8
18465,76884,11,10
18466,76888,12,11
18467,76890,32,23
18468,76901,85,77
18469,76904,89,78
18470,76930,81,73
18471,76935,92,79
18472,76940,88,81
18473,76943,18,12
18474,76945,104,85
18475,76950,20,19
18476,76958,29,18
18477,77012,82,134
18478,77015,744,716
18479,77017,336,367
18480,77018,608,746
18481,77021,563,597
18482,77023,552,649
18483,77026,525,663
18484,77036,572,502
18485,77037,316,290
18486,77039,249,222
18487,77040,389,354
18488,77047,231,135
18489,77050,152,102
18490,77051,474,393
18491,77054,604,604
18492,77058,222,#N/A
18493,77063,205,208
18494,77064,367,325
18495,77067,306,273
18496,77071,534,473
18497,77073,294,219
18498,77074,549,486
18499,77080,534,483
18500,77082,1300,1000
18501,77085,367,282
18502,77086,363,343
18503,77088,416,458
18504,77090,369,285
18505,77091,465,538
18506,77095,346,270
18507,77099,465,404
18508,77301,67,54
18509,77306,250,173
18510,77320,640,443
18511,77327,3600,2900
18512,77328,537,353
18513,77331,152,103
18514,77338,772,572
18515,77351,898,555
18516,77357,1400,1100
18517,77358,1600,1100
18518,77363,509,343
18519,77369,2300,2000
18520,77376,1800,1500
18521,77378,390,272
18522,77396,859,764
18523,77406,2100,1700
18524,77414,777,554
18525,77434,1900,1500
18526,77435,322,234
18527,77437,1400,1200
18528,77447,1900,1500
18529,77451,33,24
18530,77453,105,83
18531,77466,10,9
18532,77470,15,6
18533,77471,1300,1000
18534,77474,212,147
18535,77475,297,247
18536,77476,157,105
18537,77484,1000,770
18538,77488,95,86
18539,77510,173,126
18540,77514,1900,1600
18541,77518,75,56
18542,77520,339,260
18543,77521,247,190
18544,77523,897,684
18545,77530,513,490
18546,77532,330,247
18547,77533,16,9
18548,77538,138,69
18549,77545,157,103
18550,77547,68,110
18551,77560,13,7
18552,77563,638,470
18553,77564,48,23
18554,77565,144,106
18555,77568,197,171
18556,77581,858,624
18557,77584,771,602
18558,77587,110,166
18559,77590,235,201
18560,77591,76,54
18561,77597,22,12
18562,77612,359,184
18563,77614,140,74
18564,77615,167,79
18565,77616,48,18
18566,77619,60,36
18567,77623,74,80
18568,77632,208,112
18569,77642,92,59
18570,77650,231,205
18571,77656,136,68
18572,77659,138,75
18573,77660,34,14
18574,77664,33,15
18575,77665,129,72
18576,77702,24,22
18577,77705,184,102
18578,77706,82,48
18579,77802,154,137
18580,77807,193,163
18581,77853,9,13
18582,77857,174,156
18583,77861,194,164
18584,77865,38,21
18585,77867,189,156
18586,77878,135,91
18587,77879,603,461
18588,77880,173,127
18589,77950,27,39
18590,77954,237,234
18591,77957,178,165
18592,77962,29,32
18593,77964,191,161
18594,77968,67,65
18595,77970,161,151
18596,77971,6,6
18597,77975,52,43
18598,77978,7,15
18599,77983,11,23
18600,77988,52,44
18601,77990,48,55
18602,77995,195,171
18603,78002,200,281
18604,78003,97,82
18605,78006,1800,2000
18606,78010,95,87
18607,78013,185,161
18608,78016,438,494
18609,78019,116,189
18610,78024,186,179
18611,78028,68,57
18612,78039,171,178
18613,78041,95,161
18614,78045,107,176
18615,78055,39,31
18616,78058,93,89
18617,78059,834,1200
18618,78063,853,1100
18619,78064,1400,1700
18620,78065,350,614
18621,78072,89,94
18622,78102,364,349
18623,78109,468,468
18624,78116,25,42
18625,78122,6,12
18626,78125,156,162
18627,78133,791,709
18628,78140,52,86
18629,78141,493,511
18630,78145,13,6
18631,78146,159,191
18632,78147,9,19
18633,78152,246,250
18634,78161,16,28
18635,78164,367,334
18636,78201,550,834
18637,78202,155,308
18638,78213,541,667
18639,78221,468,782
18640,78222,643,990
18641,78226,366,655
18642,78227,912,1200
18643,78236,180,251
18644,78237,457,785
18645,78243,253,6
18646,78249,967,1200
18647,78253,349,337
18648,78254,565,623
18649,78259,224,213
18650,78330,13,13
18651,78332,256,227
18652,78339,172,170
18653,78340,17,22
18654,78341,74,71
18655,78342,20,17
18656,78343,329,304
18657,78344,118,186
18658,78349,9,11
18659,78353,339,5
18660,78357,78,63
18661,78363,55,49
18662,78370,240,211
18663,78373,57,58
18664,78374,261,248
18665,78375,5,221
18666,78376,10,9
18667,78377,364,346
18668,78379,30,27
18669,78389,36,29
18670,78393,71,68
18671,78404,65,77
18672,78407,73,89
18673,78409,39,52
18674,78410,62,79
18675,78411,157,147
18676,78415,257,231
18677,78501,203,336
18678,78504,206,326
18679,78520,89,197
18680,78535,58,91
18681,78539,178,282
18682,78541,276,471
18683,78550,182,345
18684,78561,443,11
18685,78563,49,72
18686,78572,270,462
18687,78574,275,474
18688,78575,48,91
18689,78578,139,297
18690,78583,165,315
18691,78590,442,7
18692,78591,328,586
18693,78596,330,568
18694,78598,10,19
18695,78606,2900,3100
18696,78609,17,18
18697,78610,1100,1300
18698,78615,1100,1200
18699,78618,26,27
18700,78620,1100,1100
18701,78622,106,110
18702,78631,233,207
18703,78632,74,75
18704,78638,252,243
18705,78640,933,1100
18706,78650,150,142
18707,78655,114,97
18708,78659,72,68
18709,78661,105,98
18710,78662,465,714
18711,78663,1900,1800
18712,78669,997,1100
18713,78670,115,100
18714,78671,47,52
18715,78672,7,6
18716,78675,46,48
18717,78719,609,845
18718,78721,106,201
18719,78727,404,394
18720,78741,466,727
18721,78742,357,595
18722,78753,1100,1200
18723,78833,20,31
18724,78840,30,30
18725,78852,45,73
18726,78861,1400,1700
18727,78872,19,22
18728,78883,42,33
18729,78886,36,40
18730,78932,415,7
18731,78935,49,24
18732,78940,74,52
18733,78941,77,71
18734,78945,63,50
18735,78948,9,12
18736,78954,60,44
18737,78956,57,41
18738,78959,54,64
18739,78962,53,35
18740,79001,11,11
18741,79003,36,16
18742,79007,6,7
18743,79011,27,19
18744,79013,13,11
18745,79018,180,118
18746,79022,30,25
18747,79024,21,32
18748,79029,84,85
18749,79031,72,6
18750,79032,11,6
18751,79034,15,30
18752,79035,58,44
18753,79036,7,8
18754,79045,219,149
18755,79046,18,27
18756,79053,73,52
18757,79054,6,8
18758,79056,8,11
18759,79061,9,16
18760,79062,37,45
18761,79063,16,16
18762,79072,259,154
18763,79079,31,17
18764,79080,189,132
18765,79082,205,135
18766,79083,43,50
18767,79084,38,43
18768,79086,13,12
18769,79087,18,14
18770,79088,208,134
18771,79092,187,120
18772,79098,182,117
18773,79102,150,98
18774,79103,92,70
18775,79111,16,11
18776,79118,167,105
18777,79201,21,8
18778,79225,49,29
18779,79229,10,3
18780,79233,11,9
18781,79235,245,145
18782,79236,11,7
18783,79237,7,19
18784,79241,242,142
18785,79250,171,107
18786,79252,45,23
18787,79256,13,4
18788,79257,56,37
18789,79313,231,132
18790,79314,50,38
18791,79322,249,143
18792,79329,225,126
18793,79336,271,169
18794,79339,262,160
18795,79342,22,20
18796,79343,178,108
18797,79344,71,55
18798,79345,265,163
18799,79347,104,67
18800,79350,80,46
18801,79357,249,145
18802,79358,235,139
18803,79360,118,115
18804,79363,236,135
18805,79366,229,128
18806,79367,11,11
18807,79371,159,88
18808,79372,20,18
18809,79373,256,152
18810,79377,292,193
18811,79380,55,26
18812,79382,215,120
18813,79415,223,126
18814,79424,216,122
18815,79502,19,22
18816,79504,194,110
18817,79506,16,9
18818,79510,184,104
18819,79512,60,49
18820,79518,22,19
18821,79525,122,59
18822,79527,15,15
18823,79529,15,11
18824,79530,252,157
18825,79533,7,7
18826,79535,24,11
18827,79538,13,13
18828,79539,16,14
18829,79543,22,11
18830,79544,6,15
18831,79545,56,48
18832,79546,153,85
18833,79548,8,6
18834,79553,8,7
18835,79560,28,18
18836,79561,31,19
18837,79562,119,57
18838,79563,102,49
18839,79566,231,152
18840,79603,117,55
18841,79607,16,9
18842,79713,31,27
18843,79718,24,37
18844,79719,9,11
18845,79720,148,141
18846,79730,26,17
18847,79733,23,20
18848,79734,24,40
18849,79735,33,35
18850,79738,59,49
18851,79739,152,148
18852,79741,74,90
18853,79742,6,7
18854,79744,14,15
18855,79745,103,129
18856,79748,34,27
18857,79749,121,117
18858,79755,179,195
18859,79761,70,86
18860,79766,191,218
18861,79772,41,40
18862,79777,17,22
18863,79778,55,8
18864,79781,12,14
18865,79783,90,88
18866,79788,6,7
18867,79789,55,66
18868,79830,10,23
18869,79834,0,10
18870,79836,82,126
18871,79838,16,27
18872,79854,11,25
18873,79902,176,308
18874,79906,232,328
18875,79907,222,314
18876,79928,413,598
18877,79936,365,545
18878,80003,374,416
18879,80022,1900,1700
18880,80023,149,87
18881,80030,116,120
18882,80033,365,380
18883,80101,959,612
18884,80102,2200,1800
18885,80103,872,648
18886,80105,415,253
18887,80118,308,156
18888,80128,496,401
18889,80129,140,110
18890,80136,2000,1700
18891,80204,569,683
18892,80206,277,331
18893,80214,117,158
18894,80221,517,560
18895,80224,570,628
18896,80260,111,111
18897,80301,312,247
18898,80302,890,811
18899,80310,87,78
18900,80401,1700,1500
18901,80420,5,14
18902,80423,37,49
18903,80428,26,32
18904,80435,60,73
18905,80436,24,24
18906,80438,80,89
18907,80443,78,110
18908,80449,109,119
18909,80452,172,151
18910,80455,512,405
18911,80456,1700,1600
18912,80459,114,133
18913,80463,137,186
18914,80469,68,86
18915,80476,78,88
18916,80480,28,36
18917,80481,228,196
18918,80501,71,73
18919,80512,536,399
18920,80514,15,23
18921,80515,308,217
18922,80521,119,77
18923,80524,501,368
18924,80530,207,11
18925,80535,169,105
18926,80543,125,108
18927,80546,160,107
18928,80550,339,247
18929,80610,480,349
18930,80611,394,271
18931,80612,125,84
18932,80622,23,28
18933,80624,12,14
18934,80634,120,100
18935,80640,844,832
18936,80642,2500,2000
18937,80643,153,120
18938,80645,1900,1700
18939,80648,154,98
18940,80649,426,377
18941,80654,677,498
18942,80705,16,9
18943,80720,31,24
18944,80722,11,10
18945,80726,11,10
18946,80727,14,18
18947,80728,29,22
18948,80729,391,257
18949,80733,29,22
18950,80736,20,13
18951,80737,27,11
18952,80741,46,29
18953,80742,34,24
18954,80744,36,20
18955,80746,39,23
18956,80747,24,17
18957,80749,28,18
18958,80751,43,27
18959,80754,44,28
18960,80755,22,12
18961,80757,29,23
18962,80758,4,8
18963,80801,36,23
18964,80804,10,9
18965,80805,19,10
18966,80807,18,10
18967,80813,478,259
18968,80818,10,8
18969,80819,170,108
18970,80821,10,9
18971,80822,10,8
18972,80823,18,19
18973,80824,21,12
18974,80825,17,11
18975,80829,322,200
18976,80832,526,274
18977,80833,172,117
18978,80834,10,5
18979,80835,1100,677
18980,80860,475,258
18981,80861,9,4
18982,80864,568,350
18983,80906,348,205
18984,80910,227,155
18985,80914,5,95
18986,80915,202,114
18987,80916,420,230
18988,80918,303,161
18989,80919,204,96
18990,80926,462,259
18991,80929,372,199
18992,80951,103,45
18993,81005,230,179
18994,81020,30,25
18995,81022,110,101
18996,81025,517,324
18997,81029,2,5
18998,81030,12,14
18999,81033,11,15
19000,81036,16,17
19001,81040,133,116
19002,81043,6,8
19003,81045,18,19
19004,81047,7,9
19005,81049,2,3
19006,81052,8,9
19007,81055,39,35
19008,81057,7,7
19009,81058,100,6
19010,81059,43,37
19011,81063,28,33
19012,81064,2,3
19013,81071,6,9
19014,81073,5,8
19015,81077,11,11
19016,81082,32,25
19017,81084,8,12
19018,81087,2,6
19019,81089,67,69
19020,81090,5,7
19021,81091,37,37
19022,81101,27,43
19023,81120,37,60
19024,81121,13,14
19025,81123,31,43
19026,81128,34,47
19027,81130,58,89
19028,81131,51,60
19029,81133,33,42
19030,81136,22,24
19031,81146,26,38
19032,81147,59,90
19033,81149,42,44
19034,81151,29,46
19035,81154,40,49
19036,81155,38,38
19037,81210,46,84
19038,81211,60,96
19039,81212,529,306
19040,81221,19,14
19041,81223,320,212
19042,81230,25,33
19043,81235,46,57
19044,81240,140,83
19045,81242,7,11
19046,81252,101,77
19047,81301,107,117
19048,81303,37,48
19049,81321,100,72
19050,81323,60,86
19051,81324,26,19
19052,81325,61,59
19053,81326,127,120
19054,81327,52,59
19055,81328,125,132
19056,81331,31,22
19057,81332,10,23
19058,81403,45,59
19059,81410,10,9
19060,81413,157,145
19061,81418,10,9
19062,81422,36,23
19063,81424,45,56
19064,81425,120,105
19065,81426,10,21
19066,81431,42,53
19067,81432,42,55
19068,81435,11,26
19069,81501,77,49
19070,81504,76,50
19071,81505,89,59
19072,81506,78,51
19073,81525,73,48
19074,81527,122,90
19075,81610,15,8
19076,81615,9,20
19077,81625,17,21
19078,81630,106,74
19079,81637,83,137
19080,81638,10,5
19081,81641,42,46
19082,81648,7,6
19083,81649,84,112
19084,81652,36,42
19085,81654,12,41
19086,82001,63,28
19087,82053,78,48
19088,82054,221,127
19089,82055,28,16
19090,82072,91,43
19091,82073,27,15
19092,82083,27,16
19093,82190,20,10
19094,82201,10,5
19095,82210,73,39
19096,82213,21,13
19097,82215,21,13
19098,82225,1,0
19099,82227,8,5
19100,82323,26,32
19101,82324,20,13
19102,82325,5,3
19103,82327,14,8
19104,82329,0,1
19105,82336,0,2
19106,82410,11,12
19107,82412,20,21
19108,82414,17,13
19109,82420,5,6
19110,82421,20,21
19111,82423,5,7
19112,82426,7,7
19113,82428,28,17
19114,82430,10,7
19115,82432,6,5
19116,82443,11,7
19117,82510,17,7
19118,82514,19,8
19119,82515,17,7
19120,82604,46,23
19121,82620,28,16
19122,82639,0,0
19123,82643,39,17
19124,82649,22,11
19125,82712,44,23
19126,82716,28,12
19127,82720,21,13
19128,82730,28,12
19129,82834,10,5
19130,82835,28,14
19131,82837,54,25
19132,82839,17,9
19133,82842,27,14
19134,82934,35,22
19135,82935,34,19
19136,82945,32,17
19137,83013,25,35
19138,83111,13,6
19139,83112,27,8
19140,83116,23,15
