Total Population,ZIP Code,Median Income
537,78003,25790
1906,78006,31860
205,78010,22809
275,78013,31483
400,78016,22376
187,78019,15833
134,78024,26076
2418,78028,25068
199,78039,24141
3634,78041,21438
3400,78045,31032
165,78055,19414
90,78058,25750
389,78059,25760
514,78063,26877
652,78064,28768
562,78065,22000
58,78072,28125
2369,78102,19539
2485,78109,28802
50,78116,46250
21,78122,19773
20,78125,37969
1087,78133,28059
334,78140,26360
209,78141,28309
18,78145,24375
91,78146,29000
288,78147,25653
341,78152,36548
44,78161,28611
350,78164,24591
3010,78201,20663
869,78202,15342
2299,78213,23622
2475,78221,19710
1341,78222,23482
494,78226,16555
2607,78227,20076
710,78236,14167
2583,78237,16275
29,78243,20423
3661,78249,26676
2684,78253,43438
3396,78254,36554
1696,78259,47190
158,78330,23561
1609,78332,19828
35,78339,21515
139,78340,22656
165,78341,20000
33,78342,21406
508,78343,22832
36,78344,23696
54,78349,13214
25,78353,12813
202,78357,20615
1470,78363,19046
371,78370,25612
210,78373,26745
1257,78374,35283
224,78375,15615
90,78376,22143
429,78377,21104
296,78379,19306
162,78389,19031
223,78393,30385
1189,78404,21652
275,78407,23339
280,78409,27072
1518,78410,31931
1525,78411,27112
2371,78415,21345
3607,78501,17205
2663,78504,31266
4037,78520,16918
51,78535,14323
1663,78539,24643
1703,78541,18888
3680,78550,19096
144,78561,18291
20,78563,30078
3691,78572,19729
2727,78574,16885
558,78575,29979
673,78578,21697
427,78583,18919
68,78590,15313
38,78591,19063
3798,78596,17212
17,78598,16500
472,78606,26452
242,78609,20735
1977,78610,38085
224,78615,30046
133,78618,25417
1359,78620,41738
30,78622,30179
167,78631,30531
95,78632,30729
178,78638,29906
2841,78640,32344
278,78650,24907
352,78655,22942
157,78659,28028
54,78661,28875
128,78662,31167
86,78663,30040
994,78669,42376
50,78670,22386
47,78671,26111
102,78672,24814
23,78675,26827
196,78719,18818
776,78721,23224
1915,78727,44283
2526,78741,22480
82,78742,20764
2995,78753,25049
148,78833,17500
2944,78840,21021
2825,78852,17400
999,78861,22253
153,78872,15953
21,78883,23233
31,78886,14375
111,78932,23975
81,78935,24232
495,78940,27355
334,78941,24056
634,78945,30125
61,78948,21437
192,78954,32321
509,78956,23421
269,78959,21402
450,78962,30130
86,79001,28750
65,79003,26250
1201,79007,23083
64,79011,38571
187,79013,25045
91,79018,23750
1059,79022,28050
198,79024,31563
806,79029,31178
224,79031,27386
40,79032,28281
246,79034,28611
421,79035,24360
387,79036,24770
1426,79045,26155
222,79046,28250
48,79053,26875
114,79054,26250
38,79056,36250
103,79061,30673
72,79062,27813
143,79063,35625
2022,79072,23199
371,79079,26223
164,79080,28281
55,79082,23047
323,79083,23432
447,79084,26351
417,79086,27738
218,79087,31094
514,79088,18474
271,79092,30625
157,79098,25833
779,79102,24027
855,79103,23290
261,79111,26088
1913,79118,33189
551,79201,26338
202,79225,21086
135,79229,26417
35,79233,22143
439,79235,25851
84,79236,31364
114,79237,17045
287,79241,24483
273,79250,27077
371,79252,18856
76,79256,19922
229,79257,28382
364,79313,23156
19,79314,16458
369,79322,20259
421,79329,27132
1528,79336,24732
525,79339,21273
156,79342,40278
297,79343,20240
21,79344,34063
233,79345,26389
442,79347,21717
89,79350,24286
354,79357,21322
310,79358,27010
783,79360,29004
606,79363,31942
271,79366,48651
175,79367,22255
272,79371,32535
271,79372,26494
366,79373,26250
109,79377,30357
57,79380,21250
464,79382,29005
1215,79415,15456
2823,79424,38368
228,79502,21821
434,79504,23149
155,79506,29375
650,79510,25110
759,79512,21715
21,79518,31875
253,79525,27155
42,79527,30000
256,79529,22832
144,79530,35814
117,79533,25526
43,79535,37500
47,79538,25625
45,79539,22083
283,79543,26563
147,79544,20341
370,79545,30435
353,79546,25183
37,79548,25000
253,79553,19926
31,79560,30417
221,79561,24808
392,79562,31027
183,79563,22824
32,79566,45417
1856,79603,20888
370,79607,22180
105,79713,35000
166,79718,23214
131,79719,24205
3125,79720,23998
38,79730,26250
78,79733,30000
203,79734,24635
1022,79735,21756
69,79738,42031
162,79739,21790
47,79741,23958
123,79742,23529
171,79744,32348
538,79745,25990
37,79748,21016
83,79749,33750
23,79755,30990
1776,79761,27821
361,79766,30095
1149,79772,19661
49,79777,40000
148,79778,26563
44,79781,24659
55,79783,37083
137,79788,25074
264,79789,31806
532,79830,21899
56,79834,26912
549,79836,18304
558,79838,16381
21,79854,24750
1423,79902,19213
446,79906,27751
3431,79907,15694
2689,79928,23399
6206,79936,24643
2537,80003,31881
3149,80022,30508
1762,80023,55399
1224,80030,27751
1874,80033,31452
114,80101,27500
720,80102,33014
356,80103,34583
303,80105,31544
767,80118,52250
3049,80128,42151
2598,80129,51899
432,80136,36341
2368,80204,22472
1902,80206,45445
1670,80214,26019
3080,80221,26077
1322,80224,34531
2053,80260,25125
1943,80301,40116
2080,80302,18842
942,80310,3564
3458,80401,35167
108,80420,26125
19,80423,24375
58,80428,37188
370,80435,30363
35,80436,31875
111,80438,27750
130,80443,30408
62,80449,30625
250,80452,32993
77,80455,40417
53,80456,25484
276,80459,25473
24,80463,37159
36,80469,32016
88,80476,31042
240,80480,25000
69,80481,41115
3099,80501,27518
144,80512,26429
381,80514,28294
61,80515,39122
3270,80521,15900
3311,80524,29036
524,80530,34261
198,80535,31125
245,80543,35547
25,80546,31685
2850,80550,41893
457,80610,32344
237,80611,34038
37,80612,27674
31,80622,29318
98,80624,32109
5328,80634,33988
1044,80640,35337
393,80642,26970
381,80643,33583
678,80645,27178
253,80648,34167
64,80649,29063
514,80654,27604
249,80705,21491
595,80720,25797
50,80722,25625
110,80726,30684
117,80727,30938
339,80728,24044
168,80729,21667
164,80733,28500
171,80736,29338
407,80737,25662
240,80741,27031
84,80742,31016
211,80744,21563
17,80746,18333
164,80747,36667
129,80749,25536
1180,80751,22773
72,80754,28000
24,80755,26875
91,80757,29063
436,80758,29643
49,80801,21875
127,80804,19706
161,80805,27135
496,80807,23965
215,80813,24732
106,80818,34000
220,80819,33173
366,80821,25223
69,80822,36806
79,80823,18750
68,80824,27375
168,80825,29250
285,80829,37679
162,80832,26429
134,80833,23676
103,80834,22917
200,80835,31603
112,80860,25250
104,80861,30250
277,80864,23889
2463,80906,35703
1988,80910,21942
77,80914,22396
1308,80915,30072
2444,80916,25311
4059,80918,30166
2161,80919,41702
146,80926,30625
19,80929,30341
262,80951,43214
2337,81005,23715
164,81020,18920
101,81022,25956
211,81025,24361
85,81029,23235
46,81030,21750
46,81033,25208
236,81036,21719
22,81040,30329
21,81043,11750
33,81045,26563
354,81047,23348
134,81049,26250
874,81052,24428
205,81055,25071
168,81057,30988
285,81058,20325
66,81059,29625
363,81063,13101
133,81064,26932
143,81071,32500
407,81073,21799
132,81077,23454
1392,81082,22409
40,81084,18636
66,81087,28333
365,81089,19408
200,81090,23015
152,81091,21250
1301,81101,17368
370,81120,17313
71,81121,27045
187,81123,18875
22,81128,35167
233,81130,30038
95,81131,21860
141,81133,18963
41,81136,24375
151,81146,23125
1084,81147,25770
161,81149,19276
379,81151,25357
241,81154,23594
46,81155,17750
17,81210,36181
553,81211,22012
3030,81212,21756
105,81221,27115
130,81223,18987
616,81230,21978
173,81235,26625
358,81240,23929
166,81242,26250
413,81252,23125
2103,81301,31654
1328,81303,28878
982,81321,24834
423,81323,26938
237,81324,24375
23,81325,24875
535,81326,30123
34,81327,21979
505,81328,26526
34,81331,25208
63,81332,33250
960,81403,28897
134,81410,20774
501,81413,21100
165,81418,26250
143,81422,22188
205,81424,27162
580,81425,22318
54,81426,41250
53,81431,30625
540,81432,32348
672,81435,32530
2055,81501,18097
1632,81504,27830
683,81505,30185
740,81506,28087
52,81525,24504
127,81527,38162
102,81610,24167
53,81615,34561
1000,81625,29065
316,81630,27656
275,81637,36515
25,81638,45417
403,81641,28482
396,81648,31250
82,81649,35000
531,81652,35703
75,81654,23142
2444,82001,30446
144,82053,38333
49,82054,21898
30,82055,30000
1304,82072,18750
32,82073,2499
42,82083,17569
145,82190,16667
365,82201,25311
71,82210,19722
82,82213,24213
43,82215,29000
317,82225,23077
35,82227,19583
32,82323,18542
60,82324,35833
159,82325,21406
132,82327,32109
87,82329,24722
49,82336,54375
332,82410,24453
113,82412,20705
897,82414,30541
170,82420,27981
96,82421,31012
54,82423,14375
496,82426,26425
21,82428,35446
50,82430,19688
62,82432,18750
662,82443,28750
136,82510,15250
546,82514,18274
198,82515,29013
2501,82604,31531
23,82620,35688
127,82639,27604
88,82643,31620
285,82649,24490
18,82712,34318
1027,82716,32439
144,82720,28500
206,82730,38438
458,82834,28815
79,82835,27813
19,82837,20833
180,82839,31563
23,82842,38159
30,82934,34000
1064,82935,35500
81,82945,23362
52,83013,32200
32,83111,41250
20,83112,31076
128,83116,29861
30,83118,25918
88,83123,33088
48,83124,22917
43,83203,20000
1704,83204,22389
441,83210,21699
67,83212,24107
272,83213,18650
236,83214,31719
257,83217,26146
24,83220,20208
45,83223,23750
253,83228,20298
216,83232,25625
299,83234,23663
352,83236,23170
227,83239,21477
414,83241,25478
61,83244,38036
113,83246,23681
231,83250,26199
233,83251,21667
133,83262,28750
172,83271,24643
34,83278,24609
446,83286,25349
39,83302,20000
20,83312,20417
315,83313,30729
212,83314,22244
130,83321,20732
266,83323,27386
183,83325,23313
193,83327,22917
331,83330,26554
472,83332,21834
465,83333,30492
340,83336,27168
1379,83338,22259
282,83340,35386
192,83342,23214
401,83347,26667
346,83349,21875
449,83352,24094
190,83353,27403
3471,83401,22642
1834,83402,23219
1960,83404,29704
19,83421,16736
125,83423,23194
114,83425,25938
153,83428,24231
196,83431,23542
310,83434,22385
118,83435,30677
166,83436,25917
1001,83445,25096
472,83448,16603
56,83449,30625
298,83450,22286
200,83451,22036
131,83452,30809
76,83454,22500
338,83455,32299
39,83465,25833
21,83466,23750
2617,83501,26680
32,83520,33438
281,83523,25031
249,83530,23517
38,83533,33750
263,83535,27927
291,83537,26411
449,83539,20435
643,83540,21519
207,83541,30383
1167,83544,23074
152,83546,25385
57,83548,25000
25,83554,25665
1335,83607,21859
227,83610,19093
260,83611,24770
312,83612,22500
59,83615,31743
970,83617,20577
326,83622,23512
236,83623,16458
318,83626,20139
57,83627,21964
139,83631,23250
72,83633,22538
301,83638,20948
381,83639,21023
583,83641,23210
15,83643,19130
797,83644,26250
210,83645,21161
1924,83646,32102
68,83650,25259
270,83654,25313
516,83655,23169
24,83657,20326
705,83672,20461
559,83676,22403
1642,83687,23967
1407,83702,31799
1101,83703,30154
2490,83704,25603
2386,83706,24198
466,83801,25327
33,83802,29219
41,83803,23482
724,83805,23409
81,83806,18125
48,83808,18214
15,83809,34146
89,83810,32188
36,83812,20417
40,83813,31977
1934,83815,26824
30,83821,32188
303,83823,24435
75,83825,25625
1340,83835,28447
55,83840,21833
16,83841,30556
256,83846,23068
235,83849,26250
2052,83854,27162
323,83855,25347
765,83858,26912
436,83860,25810
1324,83864,23980
121,83868,18333
431,83869,20476
47,84006,30833
102,84007,42500
274,84013,30750
4478,84015,29055
839,84021,23833
67,84027,21453
102,84028,16318
37,84031,35625
1899,84032,30417
92,84034,15250
1155,84036,32752
82,84038,40500
1269,84042,24952
1981,84045,40849
2163,84047,30944
85,84051,42000
172,84053,31477
1327,84054,35069
238,84055,30000
512,84056,27328
3912,84057,23482
3611,84058,21701
619,84060,41738
4225,84062,26084
45,84063,36000
114,84072,26417
46,84073,42813
84,84076,23750
140,84080,26250
156,84082,31458
54,84085,15288
1693,84096,40031
2699,84097,24608
321,84101,28958
1542,84102,25417
1630,84104,22315
2523,84107,25714
1383,84115,24228
2092,84116,22744
4327,84120,26498
318,84301,28750
2732,84302,25508
229,84305,24286
20,84306,51065
118,84308,26964
197,84309,24659
249,84311,25909
124,84316,27813
316,84317,31296
245,84326,27632
196,84330,28750
140,84331,27083
780,84332,30342
64,84336,13750
1155,84337,27966
728,84339,25770
2850,84401,25016
2788,84403,28000
4709,84404,26676
2525,84414,33572
1211,84501,24517
578,84511,22347
252,84513,23833
63,84516,30625
166,84518,40444
247,84523,25917
169,84525,23984
455,84526,25481
322,84528,26964
220,84537,24857
114,84539,20556
277,84542,22313
138,84628,21442
346,84629,26155
96,84630,23333
296,84632,24250
174,84635,26161
147,84636,29375
106,84638,41250
146,84639,25000
47,84640,25750
751,84645,24083
518,84648,22585
273,84649,38125
164,84652,25109
1470,84653,28212
312,84654,26134
4315,84660,27202
3659,84663,27468
99,84667,23438
193,84711,28580
270,84713,25118
72,84715,31250
1354,84720,20124
206,84723,26932
151,84724,26382
291,84725,25833
131,84726,25673
104,84729,20000
53,84735,24107
89,84736,22750
191,84739,15208
354,84745,22122
99,84746,24732
197,84747,20250
68,84749,30625
244,84751,30250
156,84752,27109
16,84756,25871
111,84757,25069
72,84763,24375
42,84764,30357
30,84766,20694
18,84772,17287
846,84780,26978
47,84782,30844
45,84783,22550
251,84784,15189
2508,84790,25962
829,85003,30899
494,85004,18455
3953,85008,21604
4108,85009,20115
2448,85015,22388
2176,85023,30725
1906,85031,18930
4456,85033,20076
3297,85037,25984
2078,85043,24743
2687,85051,23685
810,85118,31093
1263,85119,26555
449,85123,25697
4094,85142,36720
308,85173,19583
3276,85201,22834
3038,85203,26002
4673,85204,25067
3085,85205,26877
3255,85209,31624
2870,85213,29333
5380,85225,29479
2549,85248,36175
4128,85249,46478
1110,85250,41299
3790,85254,41667
342,85264,29205
2924,85283,30215
1804,85284,50243
2890,85286,44250
1872,85298,44134
2126,85302,26110
2449,85303,25366
738,85307,27608
111,85309,20390
114,85322,20714
3126,85323,25268
187,85324,20791
115,85325,25202
121,85332,20583
135,85333,17098
67,85334,18694
4175,85345,26828
118,85347,23586
194,85348,19375
63,85357,16417
348,85361,25942
107,85362,18977
596,85363,22098
33,85371,19122
1856,85381,35565
3025,85382,35073
863,85387,33580
2615,85392,31649
861,85501,21599
214,85530,13500
25,85531,36250
493,85539,22411
1411,85541,23718
409,85543,22447
77,85551,18194
534,85552,26250
43,85601,18906
224,85606,19947
705,85613,25259
2025,85614,29147
545,85616,22447
303,85617,25625
101,85620,20962
636,85622,31286
210,85623,25481
199,85624,20363
56,85626,13168
240,85632,25417
272,85638,19622
1564,85641,39913
913,85648,24861
1168,85653,28001
564,85701,30350
4251,85706,18585
100,85707,20938
2983,85713,18288
597,85735,23221
2674,85741,30335
1817,85743,32837
2967,85746,22258
1400,85901,23225
29,85923,20308
59,85926,18250
85,85928,14909
477,85929,23726
29,85931,19821
210,85933,21711
222,85936,19183
1283,85941,15811
2540,86004,32727
21,86015,36902
324,86022,20742
165,86023,24099
201,86032,22333
534,86035,17212
288,86039,18750
317,86043,19162
1379,86045,21841
2238,86314,23954
139,86321,33824
946,86322,20177
471,86327,26618
73,86331,22900
811,86336,30323
121,86337,19883
22,86343,31250
932,86403,22946
915,86404,26273
1218,86406,25794
36,86411,22115
89,86438,14963
743,86440,20728
18,86445,41875
866,86504,18785
233,86508,11250
525,86511,18148
502,86512,16725
283,86535,14821
1285,87002,21615
2533,87004,25744
115,87010,31775
22,87014,26227
124,87022,22708
31,87023,22464
2852,87031,22205
483,87035,19316
196,87036,16947
48,87040,17054
218,87041,20682
663,87052,17083
116,87056,32614
223,87072,21875
213,87083,31250
1560,87102,19896
1045,87104,24442
1687,87106,21751
306,87116,35000
4230,87121,23448
1310,87301,23123
308,87310,17632
1061,87311,16336
152,87312,16818
176,87320,17679
384,87326,16419
3223,87401,24735
64,87412,19286
